Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,319,16,P:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.InputModel.ConfirmPassword,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_ValidationMessageTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (28,43)-(28,64) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.ConfirmPassword    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,296,16,T:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.InputModel,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_LabelTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (27,33)-(27,54) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.ConfirmPassword    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,296,16,P:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.Input,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_LabelTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (27,33)-(27,54) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.ConfirmPassword    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,296,16,P:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.InputModel.ConfirmPassword,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_LabelTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (27,33)-(27,54) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.ConfirmPassword    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,268,16,T:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.InputModel,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_InputTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (26,33)-(26,54) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.ConfirmPassword    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,268,16,P:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.Input,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_InputTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (26,33)-(26,54) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.ConfirmPassword    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,268,16,P:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.InputModel.ConfirmPassword,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_InputTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (26,33)-(26,54) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.ConfirmPassword    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,244,16,T:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.InputModel,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_ValidationMessageTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (23,43)-(23,57) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.Password    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,244,16,P:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.Input,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_ValidationMessageTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (23,43)-(23,57) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.Password    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,244,16,P:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.InputModel.Password,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_ValidationMessageTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (23,43)-(23,57) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.Password    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,221,16,T:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.InputModel,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_LabelTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (22,33)-(22,47) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.Password    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,221,16,P:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.Input,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_LabelTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (22,33)-(22,47) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.Password    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,221,16,P:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.InputModel.Password,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_LabelTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (22,33)-(22,47) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.Password    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,193,16,T:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.InputModel,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_InputTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (21,33)-(21,47) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.Password    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,193,16,P:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.Input,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_InputTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (21,33)-(21,47) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.Password    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,193,16,P:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.InputModel.Password,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_InputTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (21,33)-(21,47) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.Password    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,169,16,T:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.InputModel,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_ValidationMessageTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (18,43)-(18,54) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.Email    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,169,16,P:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.Input,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_ValidationMessageTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (18,43)-(18,54) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.Email    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,169,16,P:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.InputModel.Email,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_ValidationMessageTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (18,43)-(18,54) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.Email    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,146,16,T:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.InputModel,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_LabelTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (17,33)-(17,44) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.Email    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,146,16,P:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.Input,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_LabelTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (17,33)-(17,44) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.Email    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,146,16,P:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.InputModel.Email,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_LabelTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (17,33)-(17,44) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.Email    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,118,16,T:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.InputModel,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_InputTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (16,33)-(16,44) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.Email    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,118,16,P:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.Input,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_InputTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (16,33)-(16,44) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.Email    #line default  #line hidden  #nullable disable                  );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\obj\Debug\net7.0\Microsoft.CodeAnalysis.Razor.Compiler\Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator\Areas/Identity/Pages/Account/Register_cshtml.g.cs,118,16,P:Microsoft.AspNetCore.Identity.UI.V5.Pages.Account.Internal.RegisterModel.InputModel.Email,,,,,"__Microsoft_AspNetCore_Mvc_TagHelpers_InputTagHelper.For = ModelExpressionProvider.CreateModelExpression(ViewData, __model => __model.  #nullable restore  #line (16,33)-(16,44) ""C:\Users\pberry\Dev\github\pwcberry\asp-dot-net-core-in-action-3e\Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\Areas\Identity\Pages\Account\Register.cshtml""  Input.Email    #line default  #line hidden  #nullable disable                  );"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\Program.cs,21,4,"M:Microsoft.AspNetCore.Builder.ExceptionHandlerExtensions.UseExceptionHandler(Microsoft.AspNetCore.Builder.IApplicationBuilder,System.String)",,,,,"app.UseExceptionHandler(""/Error"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\Program.cs,9,0,T:Microsoft.Extensions.DependencyInjection.IdentityServiceCollectionUIExtensions,,,,,builder.Services.AddDefaultIdentity<ApplicationUser>(options =>          options.SignIn.RequireConfirmedAccount = true)      .AddEntityFrameworkStores<AppDbContext>();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\Program.cs,9,0,"M:Microsoft.Extensions.DependencyInjection.IdentityServiceCollectionUIExtensions.AddDefaultIdentity``1(Microsoft.Extensions.DependencyInjection.IServiceCollection,System.Action{Microsoft.AspNetCore.Identity.IdentityOptions})",,,,,builder.Services.AddDefaultIdentity<ApplicationUser>(options =>          options.SignIn.RequireConfirmedAccount = true)      .AddEntityFrameworkStores<AppDbContext>();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\Program.cs,9,0,T:Microsoft.Extensions.DependencyInjection.IdentityEntityFrameworkBuilderExtensions,,,,,builder.Services.AddDefaultIdentity<ApplicationUser>(options =>          options.SignIn.RequireConfirmedAccount = true)      .AddEntityFrameworkStores<AppDbContext>();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter23\D_RecipeApp_Identity_SQLite\RecipeApplication\Program.cs,9,0,M:Microsoft.Extensions.DependencyInjection.IdentityEntityFrameworkBuilderExtensions.AddEntityFrameworkStores``1(Microsoft.AspNetCore.Identity.IdentityBuilder),,,,,builder.Services.AddDefaultIdentity<ApplicationUser>(options =>          options.SignIn.RequireConfirmedAccount = true)      .AddEntityFrameworkStores<AppDbContext>();
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Chapter23\C_RecipeApplication_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter23\C_RecipeApplication_SQLite\RecipeApplication\RecipeApplication.csproj,,,Microsoft.EntityFrameworkCore.Sqlite 7.0.0,,,,,"Microsoft.EntityFrameworkCore.Sqlite, 7.0.0  Recommendation:  Remove Microsoft.EntityFrameworkCore.Sqlite, and replace with new package Microsoft.EntityFrameworkCore.Sqlite 10.0.3"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Chapter23\C_RecipeApplication_SQLite\RecipeApplication\RecipeApplication.csproj,File,Chapter23\C_RecipeApplication_SQLite\RecipeApplication\RecipeApplication.csproj,,,Microsoft.EntityFrameworkCore.Design 7.0.0,,,,,"Microsoft.EntityFrameworkCore.Design, 7.0.0  Recommendation:  Remove Microsoft.EntityFrameworkCore.Design, and replace with new package Microsoft.EntityFrameworkCore.Design 10.0.3"
